collected_at_utc,source_type,company,title,location,team,url,external_id,posted_at,description_snippet
2026-04-07 01:33:22,ddg:jobs.lever.co,activecampaign,Senior Detection Engineer,,,https://jobs.lever.co/activecampaign/d97d9261-ed76-4022-b27b-df6d270120fc,ddg::https://jobs.lever.co/activecampaign/d97d9261-ed76-4022-b27b-df6d270120fc,,"24 hours ago·A self-directed, engineering-first mindset, ideally with a background in SRE, DevOps, or platform engineering and a history of contributing to open-source ..."
2026-04-07 01:33:22,ddg:jobs.lever.co,qonto,Qonto -SiteReliabilityEngineerStorage,,,https://jobs.lever.co/qonto/9fa01a3c-4087-49f5-963d-4f2356e4abbe,ddg::https://jobs.lever.co/qonto/9fa01a3c-4087-49f5-963d-4f2356e4abbe,,"Mission: AsSiteReliabilityEngineer, you will join the Storage team and be responsible for building and maintaining the underlying data storage systems. The primary mission is to provide efficient storage systems with consistent response time at an..."
2026-04-07 01:33:22,ddg:jobs.lever.co,filevine,SeniorSiteReliabilityEngineer- AWS,,,https://jobs.lever.co/filevine/3714a5b3-5e4b-4f5f-bf62-9d7ab08e55a6,ddg::https://jobs.lever.co/filevine/3714a5b3-5e4b-4f5f-bf62-9d7ab08e55a6,,As aSiteReliabilityEngineeryou will be embedded with a cross functional team who has key responsibilities for certain portions of our systems. Over the course of the first year you will gain the valuable context needed to be truly effective and move at speed in the Filevine...
2026-04-07 01:33:22,ddg:jobs.lever.co,binance,"SeniorSiteReliabilityEngineer(Node.js & QA), Trading...",,,https://jobs.lever.co/binance/7943cc80-5a16-4aaa-852f-95fc683097ab/apply?ref=web3jobs.io,ddg::https://jobs.lever.co/binance/7943cc80-5a16-4aaa-852f-95fc683097ab/apply?ref=web3jobs.io,,About the Role We are looking for a SeniorSiteReliabilityEngineer(SRE) with solid Node.js experience to help maintain and improve our internal testing and validation systems.Engineering – DevOps/SRE/.
2026-04-07 01:33:22,ddg:jobs.lever.co,aurora-dev,Aurora Labs -SiteReliabilityEngineer,,,https://jobs.lever.co/aurora-dev/2837eaaf-fcce-4896-b5e2-5b379b0352a7,ddg::https://jobs.lever.co/aurora-dev/2837eaaf-fcce-4896-b5e2-5b379b0352a7,,This role is split between two responsibilities:sitereliability(80%) and software engineering (20%). Reliability Engineering includes: - Ensuring high availability and failure tolerance of our infrastructure.
2026-04-07 01:33:22,ddg:jobs.lever.co,sporty,Sporty Group -SiteReliabilityEngineer,,,https://jobs.lever.co/sporty/a2d92980-0741-412a-b467-22aa91326636,ddg::https://jobs.lever.co/sporty/a2d92980-0741-412a-b467-22aa91326636,,"SiteReliabilityEngineer. GLOBAL REMOTE. Sporty – SPORTY Technical /.- 4+ years experience in aSREorDevOps position, or if you're a Software Engineer looking to transition then that's also grear!"
2026-04-07 01:33:22,ddg:jobs.lever.co,ebury,Ebury -SiteReliabilityEngineer(SRE),,,https://jobs.lever.co/ebury/c281a1ca-877c-4703-92e1-71f9b7eb036c,ddg::https://jobs.lever.co/ebury/c281a1ca-877c-4703-92e1-71f9b7eb036c,,Ebury is a Global FinTech: we apply new technologies to enhance and automate financial services and processes. This allows small and medium-sized businesses to trade and transact internationally by eliminating boundaries related to more traditional procedures.
2026-04-07 01:33:22,ddg:jobs.lever.co,fresha,SeniorPlatformEngineer(Infrastructure),,,https://jobs.lever.co/fresha/f18b8182-6766-4d5d-a665-b12daf000bb6,ddg::https://jobs.lever.co/fresha/f18b8182-6766-4d5d-a665-b12daf000bb6,,"As a SeniorPlatformEngineer, you will take end-to-end ownership of how our platform and services are built, deployed, and operated."
2026-04-07 01:33:22,ddg:jobs.lever.co,apolloresearch,EvalsPlatformEngineer,,,https://jobs.lever.co/apolloresearch/1a2af2fb-dd64-4053-8718-db307755175a,ddg::https://jobs.lever.co/apolloresearch/1a2af2fb-dd64-4053-8718-db307755175a,,"We're seeking aPlatformEngineerwho will design, build, and maintain the secure infrastructure foundation that powers our frontier AI evaluations."
2026-04-07 01:33:22,ddg:jobs.lever.co,highspot,"SoftwareEngineer, InfrastructurePlatformObservability",,,https://jobs.lever.co/highspot/e6125b46-50c4-4256-96c1-10623449818f,ddg::https://jobs.lever.co/highspot/e6125b46-50c4-4256-96c1-10623449818f,,Our ideal candidate should have strong technical skills as anplatformengineer; understands how to build high quality tools using cloud platforms and automation; is a team player who enjoys...
2026-04-07 01:33:22,ddg:jobs.lever.co,clarity?__hstc=&__hssc=&hsctatracking=5ea9cb5e-1428-4055-8916-d7194fac13c4|6c20063d-ad29-4c24-9932-3f42b3beed8b,Clarity Insights,,,https://jobs.lever.co/clarity?__hstc=&__hssc=&hsCtaTracking=5ea9cb5e-1428-4055-8916-d7194fac13c4|6c20063d-ad29-4c24-9932-3f42b3beed8b,ddg::https://jobs.lever.co/clarity?__hstc=&__hssc=&hsCtaTracking=5ea9cb5e-1428-4055-8916-d7194fac13c4|6c20063d-ad29-4c24-9932-3f42b3beed8b,,Cloud Architect - Principal. United StatesSL : Cloud. Apply.CloudEngineer- Consultant (Azure).Data Engineer - Senior Consultant (Talend) - National.
2026-04-07 01:33:22,ddg:jobs.lever.co,xero?department=technology,Xero,,,https://jobs.lever.co/xero?department=Technology,ddg::https://jobs.lever.co/xero?department=Technology,,"Principal Engineer, Site Reliability. Hybrid — PermanentSan Mateo, US.SeniorCloudEngineerat Xero. Hybrid — PermanentWellington, NZ / Auckland, NZ."
2026-04-07 01:33:22,ddg:jobs.lever.co,coalfire,Coalfire,,,https://jobs.lever.co/coalfire,ddg::https://jobs.lever.co/coalfire,,CloudEngineerI | Remote US. Remote — Regular Full TimeUnited States.
2026-04-07 01:33:22,ddg:jobs.lever.co,shieldai,Shield AI,,,https://jobs.lever.co/shieldai,ddg::https://jobs.lever.co/shieldai,,"Electrical Engineer II - Power Electronics. On-site — Full Time EmployeeDallas, Texas / Boston, MA.SeniorCloudEngineer(R4222)."
2026-04-07 01:33:22,ddg:jobs.lever.co,kddia,KDDI America,,,https://jobs.lever.co/kddia,ddg::https://jobs.lever.co/kddia,,"Sales Engineer & Solution Engineer. Texas. Operations and Maintenance BU.Apply.CloudEngineer. Los Angeles, CAPSI – PSI 2."
2026-04-07 01:33:22,ddg:jobs.lever.co,workos,WorkOS -InfrastructureEngineer,,,https://jobs.lever.co/workos/b7526f76-8db2-4c30-bc83-f0a0fb998bc1,ddg::https://jobs.lever.co/workos/b7526f76-8db2-4c30-bc83-f0a0fb998bc1,,About theInfrastructureTeam TheInfrastructureteam powers the core systems behind the WorkOS platform.
2026-04-07 01:33:22,ddg:jobs.lever.co,palantir,Forward DeployedInfrastructureEngineer...,,,https://jobs.lever.co/palantir/b57f08e9-546c-4b9b-8d21-db0ebbc11363,ddg::https://jobs.lever.co/palantir/b57f08e9-546c-4b9b-8d21-db0ebbc11363,,"As a Forward DeployedInfrastructureEngineer, every day is different! You will be developing software and providing high-quality support for software systems that are critical to..."
2026-04-07 01:33:22,ddg:jobs.lever.co,cohere,Senior MLInfrastructureEngineer- Supercompute,,,https://jobs.lever.co/cohere/9abc9bd8-645b-4e0c-95e3-b5df28e94c94,ddg::https://jobs.lever.co/cohere/9abc9bd8-645b-4e0c-95e3-b5df28e94c94,,"This team is responsible for building theinfrastructureand compute platform, which acts as the foundation for all members of technical staff at Cohere."
2026-04-07 01:33:22,ddg:jobs.lever.co,palantir,Palantir Technologies,,,https://jobs.lever.co/palantir,ddg::https://jobs.lever.co/palantir,,"Senior SoftwareEngineer, NetworkInfrastructure. Hybrid — Full-timeWashington, D.C.SoftwareEngineer, Internship - ProductionInfrastructure. On-site — InternshipNew York, NY."
2026-04-07 01:33:22,ddg:jobs.lever.co,zoox,Zoox,,,https://jobs.lever.co/zoox,ddg::https://jobs.lever.co/zoox,,"StaffInfrastructureEngineer. On-site — Full-timeFoster City, CA.Design Reliability Engineer – Sensor, Compute and EE Systems. Hybrid — Full-timeFoster City, CA."
2026-04-07 01:33:22,ddg:jobs.lever.co,zoox?department=software,Zoox,,,https://jobs.lever.co/zoox?department=Software,ddg::https://jobs.lever.co/zoox?department=Software,,"Embedded Software Engineer - Controls Units. On-site — Full-timeSan Diego, CA.Senior ML StorageInfrastructureEngineer. Hybrid — Full-timeSeattle, WA / Foster City, CA."
2026-04-07 01:33:22,ddg:jobs.lever.co,axoni,Site Reliability Engineer,,,https://jobs.lever.co/axoni/9bcb978e-6306-423f-bbf6-e3eb0c6ec468,ddg::https://jobs.lever.co/axoni/9bcb978e-6306-423f-bbf6-e3eb0c6ec468,,"Axoni’sDevSecOpsteam is responsible for managing and maintaining the company’s corporate cloud infrastructure, focused primarily on organizational-level operating standards and..."
2026-04-07 01:33:22,ddg:jobs.lever.co,vrchat,SeniorDevSecOpsEngineer,,,https://jobs.lever.co/vrchat/206c4546-964a-4821-a4cb-fa6749270416,ddg::https://jobs.lever.co/vrchat/206c4546-964a-4821-a4cb-fa6749270416,,"VRChat has raised $100M to date with the support of investors Makers Fund, Anthos Capital and HTC."
2026-04-07 01:33:22,ddg:jobs.lever.co,agile-defense,Agile Defense,,,https://jobs.lever.co/agile-defense,ddg::https://jobs.lever.co/agile-defense,,"Apply.DevSecOpsEngineer II. Hybrid — RegularRosslyn, VA."
2026-04-07 01:33:22,ddg:jobs.lever.co,codeway,Codeway,,,https://jobs.lever.co/codeway,ddg::https://jobs.lever.co/codeway,,DevOps. Apply. SeniorDevSecOpsEngineer. Hybrid — Full-TimeBarcelona.
2026-04-07 01:33:22,ddg:jobs.lever.co,researchinnovations.com,Research Innovations,,,https://jobs.lever.co/researchinnovations.com,ddg::https://jobs.lever.co/researchinnovations.com,,Engineering. Apply. SeniorDevSecOpsEngineer (TC2243). Remote — Full-timeRemote.
2026-04-07 01:33:22,ddg:jobs.lever.co,octopus,Senior Software Engineer -CloudPlatform Team,,,https://jobs.lever.co/octopus/1cd9e728-a276-4a03-96e1-fb4cb764b4c8,ddg::https://jobs.lever.co/octopus/1cd9e728-a276-4a03-96e1-fb4cb764b4c8,,CloudInfrastructureManagement: Monitoring and Optimisation of Azure resources. Contribute to infrastructure improvement initiatives. Application Development
2026-04-07 01:33:22,ddg:jobs.lever.co,palantir,ProductReliabilityEngineer,,,https://jobs.lever.co/palantir/d93b96d1-3e4e-4f30-80eb-dbf5aca076cc,ddg::https://jobs.lever.co/palantir/d93b96d1-3e4e-4f30-80eb-dbf5aca076cc,,The Role ProductReliabilityEngineers (PREs) are the driving forces of stability across Palantir’s products. ProductReliabilityEngineers help to ensure our products are available 24/7.
2026-04-07 01:33:22,ddg:jobs.lever.co,palantir,"ProductReliabilityEngineer, New Grad",,,https://jobs.lever.co/palantir/63494bd6-3c41-4449-b01f-0932dc664fc4,ddg::https://jobs.lever.co/palantir/63494bd6-3c41-4449-b01f-0932dc664fc4,,"As a ProductReliabilityEngineer, you’ll need to be resourceful, analytical, and agile. Every day is different as Palantir’s products, and our customer’s problems are constantly evolving."
2026-04-07 01:33:22,ddg:jobs.lever.co,dexcarehealth,Senior SiteReliabilityEngineer,,,https://jobs.lever.co/dexcarehealth/f99247f8-eb70-4126-beab-96b14fb271c4?lever-source=KubeCareers&lever-origin=applied,ddg::https://jobs.lever.co/dexcarehealth/f99247f8-eb70-4126-beab-96b14fb271c4?lever-source=KubeCareers&lever-origin=applied,,"Qualifications. 5+ years of experience as a Software Engineer, Systems Engineer, SiteReliabilityEngineeror DevOps engineer."
2026-04-07 01:33:22,ddg:apply.workable.com,accellor,Senior Infrastructure/DevOpsEngineer- Accellor,,,https://apply.workable.com/accellor/j/D7F8AD3D0A,ddg::https://apply.workable.com/accellor/j/D7F8AD3D0A,,You should be a strong InfrastructureDevOpsEngineerwith ability to dig deeper into any part of the stack. In depth understanding of the fundamentals of distributed systems is a must.
2026-04-07 01:33:22,ddg:apply.workable.com,ampcontrol,DevOpsEngineer- Ampcontrol,,,https://apply.workable.com/ampcontrol/j/A664174084/,ddg::https://apply.workable.com/ampcontrol/j/A664174084/,,"DevOpsEngineer. Remote Engineering Full time.Proficiency in core DevOps technologies such as Docker, Kubernetes, SQL database management, CI/CD pipelines, and Terraform."
2026-04-07 01:33:22,ddg:apply.workable.com,accellor,CloudDevopsEngineer- Accellor,,,https://apply.workable.com/accellor/j/37C62673ED/,ddg::https://apply.workable.com/accellor/j/37C62673ED/,,"CloudDevopsEngineer. Hybrid Engineering Full time.Strong leadership, communication, and teamwork abilities. Skills: Azure DevOps, ARM Templates, Terraform, Bicep."
2026-04-07 01:33:22,ddg:apply.workable.com,resonance,DevOpsEngineer(Mid-to-Senior Level),,,https://apply.workable.com/resonance/j/7938DFC75D,ddg::https://apply.workable.com/resonance/j/7938DFC75D,,"About UsResonance is a technology company building a more sustainable and valuable fashion industry for designers, brands, manufacturers, consumers, and the planet."
2026-04-07 01:33:22,ddg:apply.workable.com,algooru,DevOpsEngineer- AlGooru,,,https://apply.workable.com/algooru/j/E2A19A2CC7/,ddg::https://apply.workable.com/algooru/j/E2A19A2CC7/,,We’re looking for aDevOpsEngineer. About the job.Have a minimum of 3 years as aDevOpsEngineerSolid experience in managing Cloud Infrastructure
2026-04-07 01:33:22,ddg:apply.workable.com,1global,DevOpsEngineer- Cloud & On-Prem Infrastructure,,,https://apply.workable.com/1global/j/0446B95DBD/,ddg::https://apply.workable.com/1global/j/0446B95DBD/,,"As aDevOpsEngineer, you will design, deploy, and manage our runtime infrastructure, ensuring it is secure, scalable, and cost-efficient."
2026-04-07 01:33:22,ddg:apply.workable.com,salla,SeniorSiteReliabilityEngineer(SRE),,,https://apply.workable.com/salla/j/CC7B11DB9D,ddg::https://apply.workable.com/salla/j/CC7B11DB9D,,"We are looking for a SeniorSiteReliabilityEngineer(SRE) to help design, scale, and secure our rapidly growing platform infrastructure.You will work across all critical systems — from customer-facing applications and APIs to internal platforms and d..."
2026-04-07 01:33:22,ddg:apply.workable.com,enroute,SeniorSiteReliabilityEngineer(SRE),,,https://apply.workable.com/enroute/j/E3C8480CF1/,ddg::https://apply.workable.com/enroute/j/E3C8480CF1/,,"We want you to enjoy working with us. As a SeniorSiteReliabilityEngineer(SRE), you will be pivotal in ensuring the reliability, scalability, and performance of our production systems. You will work closely with cross-functional teams to automate operations, enhance our DevOps processes..."
2026-04-07 01:33:22,ddg:apply.workable.com,io-global,SiteReliabilityEngineerIOE: Cardano,,,https://apply.workable.com/io-global/j/ECC96021EC/,ddg::https://apply.workable.com/io-global/j/ECC96021EC/,,"What the role involves: As aSiteReliabilityEngineer(SRE) you are an integral part of our open-source project, ensuring the reliability, availability, and performance of our production systems."
2026-04-07 01:33:22,ddg:apply.workable.com,board-intelligence,LeadSiteReliabilityEngineer- Board Intelligence,,,https://apply.workable.com/board-intelligence/j/2360EB4AC0/,ddg::https://apply.workable.com/board-intelligence/j/2360EB4AC0/,,"As our LeadSiteReliabilityEngineer(SRE), you'll be leading an existing team that ensures the availability, performance, security, and reliability of our platform and core services. You will take the lead on key technical projects, mentor and guide the team..."
2026-04-07 01:33:22,ddg:apply.workable.com,runna,PlatformEngineer- Runna,,,https://apply.workable.com/runna/j/0AAA85F2A8/,ddg::https://apply.workable.com/runna/j/0AAA85F2A8/,,"As aPlatformEngineer, you will help drive best practices in cloud architecture, automation, reliability, and developer efficiency.As aPlatformEngineeryour role will include"
2026-04-07 01:33:22,ddg:apply.workable.com,air,PlatformEngineer- Air,,,https://apply.workable.com/air/j/B81492BDBE/,ddg::https://apply.workable.com/air/j/B81492BDBE/,,"Build and scale Air’s platform as our nextPlatformEngineer. As aPlatformEngineer, you’ll play a crucial role in designing, maintaining, and evolving the infrastructure that powers Air’s..."
2026-04-07 01:33:22,ddg:apply.workable.com,multimediallc,PlatformEngineer- Multi Media LLC,,,https://apply.workable.com/multimediallc/j/4580572BB3/,ddg::https://apply.workable.com/multimediallc/j/4580572BB3/,,"You’ll work on meaningful, high-leverage problems that impact everyengineerat the company. You’ll be part of a supportive, low-ego team that values mentorship and collaboration."
2026-04-07 01:33:22,ddg:apply.workable.com,constructor-1,PlatformEngineer: Platform Solutions (Remote),,,https://apply.workable.com/constructor-1/j/736E11E869/,ddg::https://apply.workable.com/constructor-1/j/736E11E869/,,"As aPlatformEngineerin the Platform Solutions team, you will design, develop, and optimize custom platform services to ensure our systems are resilient, secure, and performant."
2026-04-07 01:33:22,ddg:apply.workable.com,growthaccelerator,PlatformEngineer: Your first freelance project,,,https://apply.workable.com/growthaccelerator/j/4A5D8562FD/,ddg::https://apply.workable.com/growthaccelerator/j/4A5D8562FD/,,"As aPlatformEngineer, you will be responsible for designing, implementing, and maintaining the infrastructure and tools that support our company's platform."
2026-04-07 01:33:22,ddg:apply.workable.com,cogna,PlatformEngineer- Cogna,,,https://apply.workable.com/cogna/j/2694CEBB2A,ddg::https://apply.workable.com/cogna/j/2694CEBB2A,,"We live in a world that runs on physical industries like energy, logistics, manufacturing. These sectors are essential to our economy and daily lives, yet they are held back by inefficiencies..."
2026-04-07 01:33:22,ddg:apply.workable.com,and-digital,CloudEngineer- AND Digital,,,https://apply.workable.com/and-digital/j/B17965E52F/,ddg::https://apply.workable.com/and-digital/j/B17965E52F/,,"As aCloudEngineer, you will be a specialist in your team, building scalable cloud solutions to solve a variety of problems."
2026-04-07 01:33:22,ddg:apply.workable.com,omilia-natural-language-solutions-ua-ltd,CloudEngineer- Omilia,,,https://apply.workable.com/omilia-natural-language-solutions-ua-ltd/j/4739F7D537,ddg::https://apply.workable.com/omilia-natural-language-solutions-ua-ltd/j/4739F7D537,,"We are seeking an ExperiencedCloudEngineerwith a solid background in cloud platforms. In this role, you will be responsible for designing, operating, and maintaining production clusters..."
2026-04-07 01:33:22,ddg:apply.workable.com,accellor,AzureCloudEngineer- Accellor,,,https://apply.workable.com/accellor/j/9792B512E6/,ddg::https://apply.workable.com/accellor/j/9792B512E6/,,"Proven experience as aCloudEngineeror similar role, with a strong focus on Azure, including hands-on experience with Azure Data Factory. Strong knowledge of Azure services like Azure..."
2026-04-07 01:33:22,ddg:apply.workable.com,american-college-of-education,American College of Education,,,https://apply.workable.com/american-college-of-education/j/ADC0C2429A/,ddg::https://apply.workable.com/american-college-of-education/j/ADC0C2429A/,,"As theCloudEngineerII, you are an experienced systems administrator who is eager to grow your technological skills on a global stage."
2026-04-07 01:33:22,ddg:apply.workable.com,euromonitor,CloudEngineer- Euromonitor,,,https://apply.workable.com/euromonitor/j/5337A28619/,ddg::https://apply.workable.com/euromonitor/j/5337A28619/,,TheCloudEngineeris responsible for the implementation of business initiatives across public cloud domains.Microsoft Azure Security Engineer certified or future equivalent.
2026-04-07 01:33:22,ddg:apply.workable.com,zoneit,CloudEngineer- Zone IT Solutions,,,https://apply.workable.com/zoneit/j/AA7E09819C/,ddg::https://apply.workable.com/zoneit/j/AA7E09819C/,,We are looking forCloudEngineerfor Bengaluru-based projects for a large-scale project. This is a permanent role with a global IT service leader.
2026-04-07 01:33:22,ddg:apply.workable.com,lightmatter,InfrastructureEngineer(Toronto),,,https://apply.workable.com/lightmatter/j/7C83D813BC/,ddg::https://apply.workable.com/lightmatter/j/7C83D813BC/,,InfrastructureEngineer. Lightmatter builds chips that enable extreme-scale artificial intelligence computing clusters.
2026-04-07 01:33:22,ddg:apply.workable.com,lightmatter,InfrastructureEngineer(Mountain View and Boston),,,https://apply.workable.com/lightmatter/j/607580DF63/,ddg::https://apply.workable.com/lightmatter/j/607580DF63/,,"As aninfrastructureengineer, you will play a critical role in developing, managing, deploying, and supporting the infrastructure used by Lightmatter as the company develops the next..."
2026-04-07 01:33:22,ddg:apply.workable.com,horizontal-digital,InfrastructureEngineer- Horizontal Digital,,,https://apply.workable.com/horizontal-digital/j/3C9075FEB4/,ddg::https://apply.workable.com/horizontal-digital/j/3C9075FEB4/,,"As anInfrastructureEngineer, you will be part of a global team of experienced Application and Infrastructure engineers. You will have a unique opportunity in flexibility to develop your..."
2026-04-07 01:33:22,ddg:apply.workable.com,orion-health,InfrastructureEngineer- Orion Health,,,https://apply.workable.com/orion-health/j/95E0DED099/,ddg::https://apply.workable.com/orion-health/j/95E0DED099/,,"As anInfrastructureEngineer, your role is crucial in ensuring our internal IT systems provide highly available, secure, and efficient services to all internal Orion Health teams."
2026-04-07 01:33:22,ddg:apply.workable.com,1global,InfrastructureEngineer- Infrastructure & IP,,,https://apply.workable.com/1global/j/78E36FCDC5/,ddg::https://apply.workable.com/1global/j/78E36FCDC5/,,"Our hostedinfrastructureand global connectivity backbone, integrated with public clouds, aims to support the most demanding requirements for scalability, availability and security."
2026-04-07 01:33:22,ddg:apply.workable.com,auria,"Development, Security, and Operations (DevSecOps) Engineer",,,https://apply.workable.com/auria/j/BDCD6D9750/,ddg::https://apply.workable.com/auria/j/BDCD6D9750/,,"The ideal candidate will performDevSecOpstasks that design and implement solutions to build, test, and deploy containerized microservices in a fast-paced environment for providing an..."
2026-04-07 01:33:22,ddg:apply.workable.com,auria,DevSecOpsEngineer,,,https://apply.workable.com/auria/j/55D7053948/,ddg::https://apply.workable.com/auria/j/55D7053948/,,The ideal candidate will performDevSecOpstasks to deliver a major component of the system used to provide the Department of Defense (DOD) Wideband Military Satellite Communications...
2026-04-07 01:33:22,ddg:apply.workable.com,avint,DevSecOpsEngineer,,,https://apply.workable.com/avint/j/444A0CA9BC/,ddg::https://apply.workable.com/avint/j/444A0CA9BC/,,"Avint LLC is seeking a sharp, innovative, and mission-driven ON-SITEDevSecOpsEngineer to help shape and scale modern infrastructure in a high-impact, enterprise environment."
2026-04-07 01:33:22,ddg:apply.workable.com,aviture,DevSecOpsEngineer,,,https://apply.workable.com/aviture/j/AFD5EA452A/,ddg::https://apply.workable.com/aviture/j/AFD5EA452A/,,"We’re looking for aDevSecOpsEngineer who sees security as a feature—not a roadblock. At Aviture, we don’t separate innovation from security, we bake it in from the first commit."
2026-04-07 01:33:22,ddg:apply.workable.com,aviso,"AssociateDevSecOpsEngineer, Temporary",,,https://apply.workable.com/aviso/j/C6C493F764/,ddg::https://apply.workable.com/aviso/j/C6C493F764/,,"Reporting to theDevSecOpsManager, the AssociateDevSecOpsEngineer, with guidance from other Engineers, will collaborate with Teams to contribute to the standardization, stability..."
2026-04-07 01:33:22,ddg:apply.workable.com,auria,"Development, Security, and Operations (DevSecOps) Engineer",,,https://apply.workable.com/auria/j/7D5F1988DE/,ddg::https://apply.workable.com/auria/j/7D5F1988DE/,,"The ideal candidate will performDevSecOpstasks that design and implement solutions to build, test, and deploy containerized microservices in a fast-paced environment for providing an..."
2026-04-07 01:33:22,ddg:apply.workable.com,al-goodbody,CloudInfrastructure& Security Engineer,,,https://apply.workable.com/al-goodbody/j/FE82A62AAF/,ddg::https://apply.workable.com/al-goodbody/j/FE82A62AAF/,,This role will provide an exciting opportunity for an experienced ITCloudInfrastructure& Security Engineer to work as part of a highly dynamic team responsible for mission critical cloud...
2026-04-07 01:33:22,ddg:apply.workable.com,the-canadian-press,"CloudInfrastructureEngineer, Full-time, (one-year)",,,https://apply.workable.com/the-canadian-press/j/B791E67001/,ddg::https://apply.workable.com/the-canadian-press/j/B791E67001/,,"We are seeking a highly skilledCloudInfrastructureEngineer for a one-year full-time position to manage and optimize our services across AWS, GCP, and on-site environments."
2026-04-07 01:33:22,ddg:apply.workable.com,analytic-solutions-group,CloudInfrastructureEngineer,,,https://apply.workable.com/analytic-solutions-group/j/9706459909/,ddg::https://apply.workable.com/analytic-solutions-group/j/9706459909/,,"Experience: Proven experience in programming,cloudengineering,infrastructuredesign, or related roles. Familiarity withcloudplatforms such as AWS, Azure, or GoogleCloudis essential."
2026-04-07 01:33:22,ddg:apply.workable.com,acoustic-3,SeniorCloudInfrastructureEngineer (Network Focus),,,https://apply.workable.com/acoustic-3/j/532CAAFAA4,ddg::https://apply.workable.com/acoustic-3/j/532CAAFAA4,,"We're seeking a SeniorCloudInfrastructureEngineer with a network focus to design, build, and maintain our AWScloudinfrastructure."
2026-04-07 01:33:22,ddg:apply.workable.com,assurity-trusted-solutions,"CloudInfrastructureEngineer (Kubernetes, Redhat OpenShift)...",,,https://apply.workable.com/assurity-trusted-solutions/j/8AFB6895C3/,ddg::https://apply.workable.com/assurity-trusted-solutions/j/8AFB6895C3/,,"We are looking for aCloudInfrastructureEngineer (Large Language Model) to join us! You will be working on: Design, deploy, and optimize Kubernetes clusters using the Nvidia software..."
2026-04-07 01:33:22,ddg:apply.workable.com,weetabix,ReliabilityEngineer- Weetabix,,,https://apply.workable.com/weetabix/j/5BA182B4A0/,ddg::https://apply.workable.com/weetabix/j/5BA182B4A0/,,"As aReliabilityEngineer, you'll be at the heart of our efforts to implement, protect, and continually refine our asset care strategy."
2026-04-07 01:33:22,ddg:apply.workable.com,multimediallc,Senior SiteReliabilityEngineer- Multi Media LLC,,,https://apply.workable.com/multimediallc/j/CC0CBB3AC6/,ddg::https://apply.workable.com/multimediallc/j/CC0CBB3AC6/,,The Role: We are seeking a remote Senior SiteReliabilityEngineerwho will elevate our infrastructure resilience and optimize system performance.
2026-04-07 01:33:22,ddg:apply.workable.com,tecsys,SiteReliabilityEngineer- Tecsys Inc.,,,https://apply.workable.com/tecsys/j/C2935323AC/,ddg::https://apply.workable.com/tecsys/j/C2935323AC/,,"We are looking for a SiteReliabilityEngineerto join our Network and Security Operations Center (NOC), a team at the heart of platform reliability for mission-critical SaaS environments."
2026-04-07 01:33:22,ddg:apply.workable.com,fridababy,ReliabilityEngineer- Frida,,,https://apply.workable.com/fridababy/j/740D07B097/,ddg::https://apply.workable.com/fridababy/j/740D07B097/,,"Frida is seeking aReliabilityEngineerto join our Product Development team in Miami, Florida.As theReliabilityEngineer, you will work closely with the Quality and Regulatory teams."
2026-04-07 01:33:22,ddg:apply.workable.com,pepperstone,SiteReliabilityEngineer- Pepperstone,,,https://apply.workable.com/pepperstone/j/CF193D4F92/,ddg::https://apply.workable.com/pepperstone/j/CF193D4F92/,,"The Senior SiteReliabilityEngineeris responsible for driving the design, development, and maintenance of site reliability processes, systems and services."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,deel,DevOpsEngineer@ Deel,,,https://jobs.ashbyhq.com/Deel/fe284678-d120-43e4-acf4-17ac73e63fb0,ddg::https://jobs.ashbyhq.com/Deel/fe284678-d120-43e4-acf4-17ac73e63fb0,,"C- Certifications such as AWS CertifiedDevOpsEngineer, Microsoft Certified: AzureDevOpsEngineerExpert, or Certified Kubernetes Administrator (CKA). Bachelor’s degree in..."
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,oxygen,DevOpsEngineer@ Oxygen,,,https://jobs.ashbyhq.com/Oxygen/34ef0584-65de-4000-aa57-96d26812b9ef?departmentId=c28bf3bd-a5bb-40c4-a043-ac6ed053e3fd&amp;locationId=d3e38ccb-b511-4f08-a0f9-602dd46c7b48&amp,ddg::https://jobs.ashbyhq.com/Oxygen/34ef0584-65de-4000-aa57-96d26812b9ef?departmentId=c28bf3bd-a5bb-40c4-a043-ac6ed053e3fd&amp;locationId=d3e38ccb-b511-4f08-a0f9-602dd46c7b48&amp,,Oxygen is seeking an experiencedDevOpsEngineerto play a pivotal role in advancing Oxygen's growth journey.
2026-04-07 01:33:22,ddg:jobs.ashbyhq.com,deel,DevOpsEngineer@ Deel,,,https://jobs.ashbyhq.com/Deel/0007a911-2f94-4db1-9a25-9da6bce561bb,ddg::https://jobs.ashbyhq.com/Deel/0007a911-2f94-4db1-9a25-9da6bce561bb,,"C- Certifications such as AWS CertifiedDevOpsEngineer, Microsoft Certified: AzureDevOpsEngineerExpert, or Certified Kubernetes Administrator (CKA). Bachelor’s degree in..."
